geometry,Lx,D,geometry_id,rx,rz,material
spheroid,,,spheroid_rx_6.284_rz_3.93,6.284,3.0,[]
spheroid,,,spheroid_rx_4.429_rz_1.431,4.4289999999999985,1.0,[]
spheroid,,,spheroid_rx_8.419_rz_8.254,8.419,8.0,[]
spheroid,,,spheroid_rx_8.819_rz_1.383,8.818999999999997,1.0,[]
spheroid,,,spheroid_rx_0.87_rz_2.263,0.87,2.0,[]
spheroid,,,spheroid_rx_2.113_rz_9.16,2.113,9.0,[]
spheroid,,,spheroid_rx_9.065_rz_4.303,9.065,4.0,[]
spheroid,,,spheroid_rx_7.794_rz_5.507,7.794,5.0,[]
spheroid,,,spheroid_rx_1.823_rz_4.357,1.8230000000000002,4.0,[]
spheroid,,,spheroid_rx_8.448_rz_0.89,8.448,0.0,[]
spheroid,,,spheroid_rx_1.579_rz_4.641,1.579,4.0,[]
spheroid,,,spheroid_rx_8.653_rz_0.044,8.652999999999999,0.0,[]
spheroid,,,spheroid_rx_4.94_rz_3.991,4.94,3.0,[]
spheroid,,,spheroid_rx_0.113_rz_1.512,0.113,1.0,[]
spheroid,,,spheroid_rx_1.25_rz_9.384,1.25,9.0,[]
spheroid,,,spheroid_rx_9.946_rz_9.522,9.946,9.0,[]
spheroid,,,spheroid_rx_5.785_rz_6.185,5.785,6.0,[]
spheroid,,,spheroid_rx_0.514_rz_4.693,0.514,4.0,[]
spheroid,,,spheroid_rx_9.588_rz_0.079,9.588,0.0,[]
spheroid,,,spheroid_rx_5.166_rz_5.57,5.166,5.0,[]
spheroid,,,spheroid_rx_8.964_rz_6.767,8.964,6.0,[]
spheroid,,,spheroid_rx_2.479_rz_0.806,2.479,0.0,[]
spheroid,,,spheroid_rx_2.132_rz_1.931,2.1319999999999997,1.0,[]
spheroid,,,spheroid_rx_6.972_rz_9.329,6.972,9.0,[]
spheroid,,,spheroid_rx_2.009_rz_3.118,2.009,3.0,[]
spheroid,,,spheroid_rx_4.56_rz_0.632,4.56,0.0,[]
spheroid,,,spheroid_rx_6.072_rz_3.597,6.072,3.0,[]
spheroid,,,spheroid_rx_0.328_rz_1.552,0.328,1.0,[]
spheroid,,,spheroid_rx_7.924_rz_2.919,7.923999999999999,2.0,
spheroid,,,spheroid_rx_0.946_rz_5.413,0.946,5.0,
spheroid,,,spheroid_rx_3.464_rz_2.036,3.464,2.0,
spheroid,,,spheroid_rx_4.582_rz_0.119,4.582,0.0,
spheroid,,,spheroid_rx_1.753_rz_5.117,1.7530000000000001,5.0,
spheroid,,,spheroid_rx_2.335_rz_3.401,2.335,3.0,
spheroid,,,spheroid_rx_2.781_rz_7.588,2.781,7.0,
spheroid,,,spheroid_rx_8.894_rz_8.482,8.894,8.0,
spheroid,,,spheroid_rx_5.508_rz_2.601,5.507999999999999,2.0,
spheroid,,,spheroid_rx_3.955_rz_3.339,3.955,3.0,
wireSphEnds,0.039,0.0,wireSphEnds_Lx_0.039_D_0.019,,,
spheroid,,,spheroid_rx_7.256_rz_7.421,7.256,7.0,
spheroid,,,spheroid_rx_3.104_rz_8.995,3.1039999999999996,8.0,
spheroid,,,spheroid_rx_9.229_rz_0.891,9.229,0.0,
spheroid,,,spheroid_rx_0.437_rz_5.823,0.4370000000000001,5.0,
spheroid,,,spheroid_rx_1.68_rz_8.778,1.68,8.0,
spheroid,,,spheroid_rx_1.285_rz_0.637,1.285,0.0,
spheroid,,,spheroid_rx_1.151_rz_2.939,1.151,2.0,
spheroid,,,spheroid_rx_1.291_rz_4.554,1.291,4.0,
spheroid,,,spheroid_rx_7.333_rz_0.412,7.332999999999997,0.0,
spheroid,,,spheroid_rx_8.578_rz_1.377,8.578,1.0,
spheroid,,,spheroid_rx_2.083_rz_8.429,2.083,8.0,
spheroid,,,spheroid_rx_0.905_rz_9.061,0.905,9.0,
spheroid,,,spheroid_rx_9.152_rz_2.122,9.152,2.0,
spheroid,,,spheroid_rx_5.574_rz_5.205,5.574,5.0,
spheroid,,,sp,,,
spheroid,,,spheroid_rx_8.565_rz_2.317,8.565,2.0,
spheroid,,,spheroid_rx_8.282_rz_7.619,8.282,7.0,
spheroid,,,spheroid_rx_1.416_rz_2.649,1.416,2.0,
spheroid,,,spheroid_rx_5.587_rz_9.459,5.5870000000000015,9.0,
spheroid,,,spheroid_rx_9.009_rz_3.438,9.009,3.0,
spheroid,,,spheroid_rx_4.311_rz_7.367,4.311,7.0,
spheroid,,,spheroid_rx_0.525_rz_8.331,0.525,8.0,
spheroid,,,spheroid_rx_3.748_rz_7.253,3.748,7.0,
spheroid,,,spheroid_rx_2.795_rz_3.225,2.795,3.0,
spheroid,,,spheroid_rx_8.164_rz_3.767,8.164,3.0,
spheroid,,,spheroid_rx_9.974_rz_0.511,9.974,0.0,
spheroid,,,spheroid_rx_5.641_rz_2.149,5.641,2.0,
spheroid,,,spheroid_rx_8.321_rz_2.484,8.321,2.0,
spheroid,,,spheroid_rx_7.512_rz_0.334,7.512,0.0,
spheroid,,,spheroid_rx_1.67_rz_3.424,1.67,3.0,
spheroid,,,spheroid_rx_1.937_rz_5.144,1.937,5.0,
spheroid,,,spheroid_rx_4.863_rz_3.761,4.863,3.0,
spheroid,,,spheroid_rx_1.545_rz_4.938,1.545,4.0,
spheroid,,,spheroid_rx_6.143_rz_6.616,6.143,6.0,
spheroid,,,spheroid_rx_5.255_rz_5.758,5.255,5.0,
spheroid,,,spheroid_rx_8.117_rz_1.418,8.117,1.0,
spheroid,,,spheroid_rx_5.241_rz_8.951,5.2410000000000005,8.0,
spheroid,,,spheroid_rx_3.084_rz_8.946,3.0839999999999996,8.0,
spheroid,,,spheroid_rx_8.228_rz_4.47,8.228,4.0,
spheroid,,,spheroid_rx_4.206_rz_5.905,4.206,5.0,
spheroid,,,spheroid_rx_1.444_rz_6.806,1.444,6.0,
spheroid,,,spheroid_rx_6.21_rz_5.15,6.21,5.0,
spheroid,,,spheroid_rx_3.276_rz_3.409,3.276,3.0,
spheroid,,,spheroid_rx_0.048_rz_0.435,0.048,0.0,
spheroid,,,spheroid_rx_0.976_rz_6.596,0.976,6.0,
spheroid,,,spheroid_rx_6.561_rz_0.662,6.561,0.0,
spheroid,,,spheroid_rx_1.263_rz_3.721,1.263,3.0,
spheroid,,,spheroid_rx_2.137_rz_1.495,2.137,1.0,
spheroid,,,spheroid_rx_7.568_rz_6.04,7.568,6.0,
spheroid,,,spheroid_rx_2.588_rz_2.614,2.588,2.0,
spheroid,,,spheroid_rx_6.885_rz_1.806,6.885,1.0,
spheroid,,,spheroid_rx_3.423_rz_3.844,3.423,3.0,
spheroid,,,spheroid_rx_7.991_rz_3.344,7.991,3.0,
spheroid,,,spheroid_rx_6.067_rz_2.459,6.067,2.0,
spheroid,,,spheroid_rx_1.475_rz_4.966,1.475,4.0,
spheroid,,,spheroid_rx_5.927_rz_3.122,5.9270000000000005,3.0,
spheroid,,,spheroid_rx_2.129_rz_4.894,2.129,4.0,
spheroid,,,spheroid_rx_9.188_rz_2.393,9.187999999999999,2.0,
spheroid,,,spheroid_rx_6.622_rz_9.31,6.622000000000001,9.0,
spheroid,,,spheroid_rx_5.427_rz_5.923,5.4270000000000005,5.0,
spheroid,,,spheroid_rx_6.539_rz_0.805,6.539,0.0,
spheroid,,,spheroid_rx_7.359_rz_6.149,7.359,6.0,
spheroid,,,spheroid_rx_8.07_rz_4.646,8.07,4.0,
spheroid,,,spheroid_rx_7.011_rz_9.3,7.011,9.0,
spheroid,,,spheroid_rx_5.794_rz_5.565,5.794,5.0,
spheroid,,,spheroid_rx_3.158_rz_3.546,3.158,3.0,
spheroid,,,spheroid_rx_6.658_rz_7.321,6.658,7.0,
spheroid,,,spheroid_rx_9.278_rz_1.055,9.277999999999999,1.0,
spheroid,,,spheroid_rx_3.054_rz_8.211,3.054,8.0,
spheroid,,,spheroid_rx_5.747_rz_3.945,5.747000000000001,3.0,
spheroid,,,spheroid_rx_4.636_rz_9.88,4.636,9.0,
spheroid,,,spheroid_rx_6.731_rz_3.931,6.731,3.0,
spheroid,,,spheroid_rx_0.868_rz_5.878,0.868,5.0,
spheroid,,,spheroid_rx_4.817_rz_4.604,4.817,4.0,
spheroid,,,spheroid_rx_0.264_rz_1.642,0.264,1.0,
spheroid,,,spheroid_rx_0.942_rz_6.354,0.9420000000000001,6.0,
spheroid,,,spheroid_rx_2.946_rz_9.92,2.946,9.0,
spheroid,,,spheroid_rx_5.171_rz_2.301,5.171,2.0,
spheroid,,,spheroid_rx_0.456_rz_8.453,0.456,8.0,
spheroid,,,spheroid_rx_9.542_rz_2.108,9.542,2.0,
spheroid,,,spheroid_rx_7.962_rz_7.05,7.9620000000000015,7.0,
spheroid,,,spheroid_rx_7.86_rz_5.521,7.86,5.0,
spheroid,,,spheroid_rx_5.423_rz_0.609,5.422999999999999,0.0,
spheroid,,,spheroid_rx_6.562_rz_0.177,6.562,0.0,
spheroid,,,spheroid_rx_2.9_rz_6.335,2.9,6.0,
spheroid,,,spheroid_rx_0.503_rz_3.945,0.503,3.0,
spheroid,,,spheroid_rx_2.43_rz_3.259,2.43,3.0,
spheroid,,,spheroid_rx_8.825_rz_9.576,8.825,9.0,
spheroid,,,spheroid_rx_6.916_rz_9.896,6.916,9.0,
spheroid,,,spheroid_rx_1.316_rz_9.375,1.3159999999999998,9.0,
spheroid,,,spheroid_rx_2.805_rz_2.153,2.805,2.0,
spheroid,,,spheroid_rx_3.58_rz_1.164,3.58,1.0,
spheroid,,,spheroid_rx_7.946_rz_4.31,7.9460000000000015,4.0,
spheroid,,,spheroid_rx_1.538_rz_4.984,1.538,4.0,
spheroid,,,spheroid_rx_7.368_rz_6.554,7.3679999999999986,6.0,
spheroid,,,spheroid_rx_9.565_rz_5.819,9.565,5.0,
spheroid,,,spheroid_rx_3.481_rz_2.343,3.4810000000000003,2.0,
spheroid,,,spheroid_rx_1.686_rz_2.079,1.686,2.0,
spheroid,,,spheroid_rx_0.523_rz_7.83,0.523,7.0,
spheroid,,,spheroid_rx_7.616_rz_3.035,7.6160000000000005,3.0,
spheroid,,,spheroid_rx_6.096_rz_8.172,6.096,8.0,
spheroid,,,spheroid_rx_0.727_rz_4.494,0.727,4.0,
spheroid,,,spheroid_rx_5.771_rz_8.818,5.771,8.0,
spheroid,,,spheroid_rx_5.526_rz_7.331,5.526,7.0,
spheroid,,,spheroid_rx_8.116_rz_0.796,8.116,0.0,
spheroid,,,spheroid_rx_3.038_rz_2.963,3.0380000000000003,2.0,
spheroid,,,spheroid_rx_5.997_rz_7.938,5.997000000000001,7.0,
spheroid,,,spheroid_rx_1.02_rz_5.556,1.02,5.0,
spheroid,,,spheroid_rx_4.289_rz_5.7,4.289,5.0,
spheroid,,,spheroid_rx_0.913_rz_5.757,0.9129999999999999,5.0,
spheroid,,,spheroid_rx_7.76_rz_0.028,7.76,0.0,
spheroid,,,spheroid_rx_0.026_rz_2.906,0.026000000000000002,2.0,
spheroid,,,spheroid_rx_5.783_rz_8.743,5.783,8.0,
spheroid,,,spheroid_rx_8.504_rz_5.289,8.504,5.0,
spheroid,,,spheroid_rx_4.694_rz_6.898,4.694,6.0,
spheroid,,,spheroid_rx_5.04_rz_6.717,5.04,6.0,
spheroid,,,spheroid_rx_0.029_rz_9.528,0.029,9.0,
spheroid,,,spheroid_rx_0.906_rz_9.5,0.9059999999999999,9.0,
spheroid,,,spheroid_rx_9.287_rz_3.182,9.287,3.0,
spheroid,,,spheroid_rx_7.143_rz_0.215,7.143,0.0,
spheroid,,,spheroid_rx_1.908_rz_5.74,1.908,5.0,
spheroid,,,spheroid_rx_4.109_rz_8.54,4.109,8.0,
spheroid,,,spheroid_rx_9.418_rz_8.063,9.418,8.0,
spheroid,,,spheroid_rx_4.09_rz_2.128,4.09,2.0,
spheroid,,,spheroid_rx_3.72_rz_0.03,3.72,0.0,
spheroid,,,spheroid_rx_2.913_rz_2.627,2.9130000000000003,2.0,
spheroid,,,spheroid_rx_3.172_rz_6.605,3.172,6.0,
spheroid,,,spheroid_rx_8.225_rz_4.992,8.225,4.0,
spheroid,,,spheroid_rx_5.063_rz_5.473,5.063,5.0,
spheroid,,,spheroid_rx_7.803_rz_7.211,7.803,7.0,
spheroid,,,spheroid_rx_4.567_rz_7.335,4.567,7.0,
spheroid,,,spheroid_rx_7.896_rz_0.266,7.896,0.0,
spheroid,,,spheroid_rx_1.819_rz_6.732,1.819,6.0,
spheroid,,,spheroid_rx_1.278_rz_2.633,1.278,2.0,
spheroid,,,spheroid_rx_0.053_rz_7.114,0.053,7.0,
spheroid,,,spheroid_rx_9.569_rz_9.318,9.568999999999999,9.0,
spheroid,,,spheroid_rx_3.209_rz_2.335,3.209,2.0,
spheroid,,,spheroid_rx_0.331_rz_5.975,0.331,5.0,
spheroid,,,spheroid_rx_8.877_rz_4.752,8.877,4.0,
spheroid,,,spheroid_rx_9.684_rz_2.342,9.684,2.0,
spheroid,,,spheroid_rx_7.974_rz_5.563,7.974,5.0,
spheroid,,,spheroid_rx_7.227_rz_3.126,7.227,3.0,
spheroid,,,spheroid_rx_2.193_rz_8.907,2.193,8.0,
spheroid,,,spheroid_rx_8.065_rz_7.732,8.065,7.0,
spheroid,,,spheroid_rx_2.727_rz_2.112,2.727,2.0,
spheroid,,,spheroid_rx_9.633_rz_2.62,9.633,2.0,
spheroid,,,spheroid_rx_1.861_rz_8.539,1.861,8.0,
spheroid,,,spheroid_rx_9.359_rz_1.931,9.359,1.0,
spheroid,,,spheroid_rx_3.114_rz_5.172,3.114,5.0,
spheroid,,,spheroid_rx_1.037_rz_7.941,1.037,7.0,
spheroid,,,spheroid_rx_0.338_rz_6.063,0.338,6.0,
spheroid,,,spheroid_rx_3.654_rz_1.684,3.654,1.0,
spheroid,,,spheroid_rx_1.847_rz_6.504,1.847,6.0,
spheroid,,,spheroid_rx_8.136_rz_3.069,8.136000000000001,3.0,
spheroid,,,spheroid_rx_8.237_rz_1.12,8.237,1.0,
spheroid,,,spheroid_rx_5.318_rz_2.979,5.318,2.0,
spheroid,,,spheroid_rx_1.514_rz_1.779,1.514,1.0,
spheroid,,,spheroid_rx_0.575_rz_1.701,0.575,1.0,
spheroid,,,spheroid_rx_1.825_rz_9.901,1.825,9.0,
spheroid,,,spheroid_rx_9.142_rz_0.11,9.142000000000001,0.0,
spheroid,,,spheroid_rx_5.152_rz_3.661,5.152,3.0,
spheroid,,,spheroid_rx_6.651_rz_6.808,6.651,6.0,
spheroid,,,spheroid_rx_4.887_rz_0.794,4.887,0.0,
spheroid,,,spheroid_rx_4.701_rz_4.262,4.7010000000000005,4.0,
spheroid,,,spheroid_rx_1.894_rz_8.207,1.894,8.0,
spheroid,,,spheroid_rx_4.163_rz_8.689,4.163,8.0,
spheroid,,,spheroid_rx_3.346_rz_2.209,3.346,2.0,
spheroid,,,spheroid_rx_0.481_rz_7.646,0.48100000000000004,7.0,
spheroid,,,spheroid_rx_4.712_rz_7.803,4.712,7.0,
spheroid,,,spheroid_rx_8.901_rz_8.149,8.901,8.0,
spheroid,,,spheroid_rx_5.312_rz_9.152,5.312,9.0,
spheroid,,,spheroid_rx_8.25_rz_0.307,8.25,0.0,
spheroid,,,spheroid_rx_1.581_rz_8.389,1.581,8.0,
spheroid,,,spheroid_rx_4.805_rz_2.7,4.805,2.0,
spheroid,,,spheroid_rx_5.143_rz_8.736,5.143,8.0,
spheroid,,,spheroid_rx_1.556_rz_3.807,1.556,3.0,
spheroid,,,spheroid_rx_7.017_rz_9.302,7.017,9.0,
spheroid,,,spheroid_rx_1.495_rz_6.713,1.495,6.0,
spheroid,,,spheroid_rx_4.615_rz_5.349,4.615,5.0,
spheroid,,,spheroid_rx_0.886_rz_8.945,0.8859999999999999,8.0,
spheroid,,,spheroid_rx_5.688_rz_1.59,5.688,1.0,
spheroid,,,spheroid_rx_7.179_rz_3.078,7.178999999999999,3.0,
spheroid,,,spheroid_rx_1.453_rz_1.49,1.453,1.0,
spheroid,,,spheroid_rx_2.227_rz_5.6,2.227,5.0,
spheroid,,,spheroid_rx_3.443_rz_9.044,3.443,9.0,
spheroid,,,spheroid_rx_7.643_rz_6.905,7.643,6.0,
spheroid,,,spheroid_rx_5.875_rz_9.027,5.875,9.0,
spheroid,,,spheroid_rx_0.466_rz_0.595,0.466,0.0,
spheroid,,,spheroid_rx_2.842_rz_9.926,2.842,9.0,
spheroid,,,spheroid_rx_4.858_rz_7.136,4.8580000000000005,7.0,
spheroid,,,spheroid_rx_9.246_rz_4.002,9.246,4.0,
spheroid,,,spheroid_rx_3.332_rz_0.835,3.332,0.0,
spheroid,,,spheroid_rx_4.361_rz_4.581,4.3610000000000015,4.0,
spheroid,,,spheroid_rx_5.274_rz_0.995,5.274,0.0,
spheroid,,,spheroid_rx_9.819_rz_2.61,9.819,2.0,
spheroid,,,spheroid_rx_1.908_rz_3.212,1.9080000000000001,3.0,
spheroid,,,spheroid_rx_9.072_rz_6.382,9.072,6.0,
spheroid,,,spheroid_rx_1.341_rz_7.112,1.341,7.0,
spheroid,,,spheroid_rx_5.919_rz_3.175,5.919,3.0,
spheroid,,,spheroid_rx_0.716_rz_9.478,0.716,9.0,
spheroid,,,spheroid_rx_1.702_rz_6.371,1.702,6.0,
spheroid,,,spheroid_rx_9.791_rz_9.226,9.791,9.0,
spheroid,,,spheroid_rx_0.321_rz_7.693,0.321,7.0,
spheroid,,,spheroid_rx_0.024_rz_8.483,0.024,8.0,
spheroid,,,spheroid_rx_7.206_rz_7.945,7.206,7.0,
spheroid,,,spheroid_rx_0.192_rz_1.56,0.192,1.0,
spheroid,,,spheroid_rx_6.357_rz_9.789,6.357,9.0,
spheroid,,,spheroid_rx_0.541_rz_2.419,0.541,2.0,
spheroid,,,spheroid_rx_9.721_rz_7.054,9.721,7.0,
spheroid,,,spheroid_rx_0.812_rz_5.921,0.812,5.0,
spheroid,,,spheroid_rx_3.844_rz_9.104,3.844,9.0,
spheroid,,,spheroid_rx_7.849_rz_2.797,7.849,2.0,
spheroid,,,spheroid_rx_0.844_rz_2.329,0.8440000000000001,2.0,
spheroid,,,spheroid_rx_4.013_rz_8.232,4.013,8.0,
spheroid,,,spheroid_rx_0.337_rz_8.429,0.337,8.0,
spheroid,,,spheroid_rx_4.498_rz_1.826,4.498,1.0,
spheroid,,,spheroid_rx_7.017_rz_9.813,7.017,9.0,
spheroid,,,spheroid_rx_0.534_rz_3.476,0.534,3.0,
spheroid,,,spheroid_rx_6.963_rz_2.352,6.962999999999999,2.0,
spheroid,,,spheroid_rx_2.168_rz_1.568,2.168,1.0,
spheroid,,,spheroid_rx_7.282_rz_1.92,7.282,1.0,
spheroid,,,spheroid_rx_9.447_rz_2.78,9.447000000000001,2.0,
spheroid,,,spheroid_rx_3.868_rz_9.218,3.868,9.0,
spheroid,,,spheroid_rx_8.364_rz_0.238,8.363999999999999,0.0,
spheroid,,,spheroid_rx_2.346_rz_3.228,2.346,3.0,
spheroid,,,spheroid_rx_9.501_rz_0.438,9.501,0.0,
spheroid,,,spheroid_rx_6.796_rz_4.892,6.796,4.0,
spheroid,,,spheroid_rx_7.202_rz_6.447,7.202000000000001,6.0,
spheroid,,,spheroid_rx_4.916_rz_6.896,4.916,6.0,
spheroid,,,spheroid_rx_7.296_rz_3.863,7.296,3.0,
spheroid,,,spheroid_rx_9.018_rz_8.054,9.018,8.0,
spheroid,,,spheroid_rx_5.62_rz_3.22,5.62,3.0,
spheroid,,,spheroid_rx_0.924_rz_6.49,0.924,6.0,
spheroid,,,spheroid_rx_2.364_rz_3.573,2.364,3.0,
spheroid,,,spheroid_rx_8.359_rz_3.292,8.359,3.0,
spheroid,,,spheroid_rx_4.135_rz_1.899,4.135,1.0,
spheroid,,,spheroid_rx_9.764_rz_0.711,9.764,0.0,
spheroid,,,spheroid_rx_3.754_rz_6.819,3.7539999999999996,6.0,
spheroid,,,spheroid_rx_5.293_rz_6.415,5.292999999999998,6.0,
spheroid,,,spheroid_rx_2.646_rz_3.775,2.6460000000000004,3.0,
spheroid,,,spheroid_rx_8.789_rz_4.58,8.789,4.0,
spheroid,,,spheroid_rx_8.675_rz_7.858,8.675,7.0,
spheroid,,,spheroid_rx_0.7_rz_6.905,0.7,6.0,
spheroid,,,spheroid_rx_1.908_rz_0.486,1.9080000000000001,0.0,
spheroid,,,spheroid_rx_8.826_rz_3.784,8.826,3.0,
spheroid,,,spheroid_rx_5.407_rz_5.942,5.407,5.0,
spheroid,,,spheroid_rx_9.214_rz_8.457,9.214,8.0,
spheroid,,,spheroid_rx_8.379_rz_3.88,8.379,3.0,
spheroid,,,spheroid_rx_6.075_rz_1.708,6.075,1.0,
spheroid,,,spheroid_rx_9.748_rz_0.79,9.748,0.0,
spheroid,,,spheroid_rx_3.095_rz_1.445,3.095,1.0,
spheroid,,,spheroid_rx_3.759_rz_8.87,3.759,8.0,
spheroid,,,spheroid_rx_5.02_rz_7.495,5.02,7.0,
spheroid,,,spheroid_rx_3.577_rz_5.601,3.577,5.0,
spheroid,,,spheroid_rx_3.22_rz_3.664,3.22,3.0,
spheroid,,,spheroid_rx_9.022_rz_4.898,9.022,4.0,
spheroid,,,spheroid_rx_1.428_rz_3.8,1.4280000000000002,3.0,
spheroid,,,spheroid_rx_4.763_rz_3.714,4.763,3.0,
spheroid,,,spheroid_rx_7.19_rz_1.567,7.19,1.0,
spheroid,,,spheroid_rx_4.147_rz_2.079,4.147,2.0,
spheroid,,,spheroid_rx_1.287_rz_1.342,1.287,1.0,
spheroid,,,spheroid_rx_9.444_rz_6.13,9.443999999999999,6.0,
spheroid,,,spheroid_rx_0.534_rz_2.268,0.534,2.0,
spheroid,,,spheroid_rx_2.391_rz_3.113,2.391,3.0,
spheroid,,,spheroid_rx_2.785_rz_1.529,2.785,1.0,
spheroid,,,spheroid_rx_4.465_rz_0.46,4.465,0.0,
spheroid,,,spheroid_rx_0.249_rz_6.259,0.249,6.0,
spheroid,,,spheroid_rx_4.046_rz_7.883,4.046,7.0,
spheroid,,,spheroid_rx_4.466_rz_5.079,4.466,5.0,
spheroid,,,spheroid_rx_8.757_rz_8.355,8.757,8.0,
spheroid,,,spheroid_rx_8.901_rz_9.389,8.901,9.0,
spheroid,,,spheroid_rx_7.561_rz_5.361,7.561,5.0,
spheroid,,,spheroid_rx_7.624_rz_1.394,7.624,1.0,
spheroid,,,spheroid_rx_2.196_rz_9.757,2.1959999999999997,9.0,
spheroid,,,spheroid_rx_3.06_rz_7.009,3.06,7.0,
spheroid,,,spheroid_rx_6.794_rz_9.825,6.794,9.0,
spheroid,,,spheroid_rx_9.234_rz_6.088,9.234,6.0,
spheroid,,,spheroid_rx_9.856_rz_0.76,9.856,0.0,
spheroid,,,spheroid_rx_9.427_rz_0.162,9.427,0.0,
spheroid,,,spheroid_rx_2.912_rz_8.685,2.912,8.0,
spheroid,,,spheroid_rx_6.027_rz_5.248,6.027,5.0,
spheroid,,,spheroid_rx_7.273_rz_1.388,7.273,1.0,
spheroid,,,spheroid_rx_0.336_rz_5.789,0.336,5.0,
spheroid,,,spheroid_rx_9.399_rz_3.836,9.399,3.0,
spheroid,,,spheroid_rx_4.645_rz_5.048,4.645,5.0,
spheroid,,,spheroid_rx_3.62_rz_4.294,3.62,4.0,
spheroid,,,spheroid_rx_2.566_rz_3.04,2.5660000000000003,3.0,
spheroid,,,spheroid_rx_8.461_rz_0.719,8.461,0.0,
spheroid,,,spheroid_rx_5.891_rz_8.291,5.891,8.0,
spheroid,,,spheroid_rx_3.66_rz_6.249,3.66,6.0,
spheroid,,,spheroid_rx_9.239_rz_3.195,9.239,3.0,
spheroid,,,spheroid_rx_0.561_rz_8.76,0.561,8.0,
spheroid,,,spheroid_rx_7.39_rz_0.246,7.39,0.0,
spheroid,,,spheroid_rx_3.473_rz_6.74,3.4730000000000003,6.0,
spheroid,,,spheroid_rx_1.132_rz_5.646,1.132,5.0,
spheroid,,,spheroid_rx_7.95_rz_6.193,7.95,6.0,
spheroid,,,spheroid_rx_2.431_rz_0.067,2.431,0.0,
spheroid,,,spheroid_rx_1.975_rz_9.324,1.975,9.0,
spheroid,,,spheroid_rx_6.804_rz_5.775,6.8039999999999985,5.0,
spheroid,,,spheroid_rx_8.709_rz_0.394,8.709,0.0,
spheroid,,,spheroid_rx_4.542_rz_0.872,4.542,0.0,
spheroid,,,spheroid_rx_0.864_rz_8.34,0.8640000000000001,8.0,
spheroid,,,spheroid_rx_7.586_rz_2.052,7.586,2.0,
spheroid,,,spheroid_rx_7.885_rz_5.366,7.885,5.0,
spheroid,,,spheroid_rx_7.165_rz_3.115,7.165,3.0,
spheroid,,,spheroid_rx_1.354_rz_8.167,1.354,8.0,
spheroid,,,spheroid_rx_0.015_rz_1.915,0.015,1.0,
spheroid,,,spheroid_rx_6.391_rz_2.235,6.391,2.0,
spheroid,,,spheroid_rx_5.295_rz_5.951,5.295,5.0,
spheroid,,,spheroid_rx_1.213_rz_9.391,1.213,9.0,
spheroid,,,spheroid_rx_9.159_rz_0.669,9.159,0.0,
spheroid,,,spheroid_rx_3.043_rz_2.081,3.043,2.0,
spheroid,,,spheroid_rx_7.93_rz_0.138,7.93,0.0,
spheroid,,,spheroid_rx_2.149_rz_7.458,2.149,7.0,
spheroid,,,spheroid_rx_1.589_rz_7.838,1.589,7.0,
spheroid,,,spheroid_rx_9.169_rz_5.28,9.169,5.0,
spheroid,,,spheroid_rx_5.239_rz_5.574,5.239,5.0,
spheroid,,,spheroid_rx_4.685_rz_1.162,4.685,1.0,
spheroid,,,spheroid_rx_0.189_rz_7.722,0.189,7.0,
spheroid,,,spheroid_rx_8.639_rz_5.797,8.639,5.0,
spheroid,,,spheroid_rx_7.635_rz_7.31,7.635,7.0,
spheroid,,,spheroid_rx_8.799_rz_9.263,8.799,9.0,
spheroid,,,spheroid_rx_6.724_rz_3.959,6.724,3.0,
spheroid,,,spheroid_rx_1.313_rz_5.515,1.3130000000000002,5.0,
spheroid,,,spheroid_rx_7.404_rz_4.514,7.404,4.0,
spheroid,,,spheroid_rx_8.044_rz_2.408,8.044,2.0,
spheroid,,,spheroid_rx_7.127_rz_2.837,7.127000000000002,2.0,
spheroid,,,spheroid_rx_8.751_rz_7.557,8.751,7.0,
spheroid,,,spheroid_rx_5.732_rz_5.099,5.732,5.0,
spheroid,,,spheroid_rx_5.247_rz_8.011,5.247000000000001,8.0,
spheroid,,,spheroid_rx_0.83_rz_0.617,0.83,0.0,
spheroid,,,spheroid_rx_9.65_rz_3.195,9.65,3.0,
spheroid,,,spheroid_rx_5.039_rz_8.678,5.039,8.0,
spheroid,,,spheroid_rx_6.004_rz_5.024,6.004,5.0,
spheroid,,,spheroid_rx_5.31_rz_2.092,5.31,2.0,
spheroid,,,spheroid_rx_0.112_rz_2.989,0.11199999999999999,2.0,
spheroid,,,spheroid_rx_3.975_rz_3.2,3.975,3.0,
spheroid,,,spheroid_rx_1.645_rz_1.691,1.645,1.0,
spheroid,,,spheroid_rx_0.978_rz_9.414,0.978,9.0,
spheroid,,,spheroid_rx_0.02_rz_4.35,0.02,4.0,
spheroid,,,spheroid_rx_9.465_rz_1.883,9.465,1.0,
spheroid,,,spheroid_rx_5.008_rz_6.155,5.008,6.0,
spheroid,,,spheroid_rx_2.558_rz_0.96,2.5580000000000003,0.0,
spheroid,,,spheroid_rx_3.358_rz_2.677,3.358,2.0,
spheroid,,,spheroid_rx_4.585_rz_0.78,4.585,0.0,
spheroid,,,spheroid_rx_6.261_rz_0.61,6.261,0.0,
spheroid,,,spheroid_rx_3.3_rz_5.714,3.3,5.0,
spheroid,,,spheroid_rx_2.675_rz_6.879,2.675,6.0,
spheroid,,,spheroid_rx_0.092_rz_3.059,0.092,3.0,
spheroid,,,spheroid_rx_9.114_rz_4.206,9.113999999999999,4.0,
